date,confirmed,vaccines,people_vaccinated,people_fully_vaccinated,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,contact_tracing,facial_coverings
20-10-2021,34127450,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000492780596906514,705846235,291552797,-2,-1,-2,-2,0,-2,-2,2,2,1,4
21-10-2021,34143236,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000495648774955494,709552033,293652256,-2,-1,-2,-2,0,-2,-2,2,2,1,4
22-10-2021,34159562,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498979456254661,712404590,297541073,-2,-1,-2,-2,0,-2,-2,2,2,1,4
23-10-2021,34175468,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500803431995877,714084133,299553298,-2,-1,-2,-2,0,-2,-2,2,2,1,4
24-10-2021,34189774,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000505067425532993,717676310,304591540,-2,-1,-2,-2,0,-2,-2,2,2,1,4
25-10-2021,34202202,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000505997305990965,718444141,305705808,-2,-1,-1,-2,0,-2,-2,2,2,1,4
26-10-2021,34215653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000509307610046635,721149084,309700995,-2,-1,-1,-2,0,-2,-2,2,2,1,4
27-10-2021,34231809,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512132840945284,723424864,313143546,-2,-1,-1,-2,0,-2,-2,2,2,1,4
28-10-2021,34246157,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515042948369363,725633405,316825128,-2,-1,-1,-2,0,-2,-2,2,2,1,4
29-10-2021,34260470,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519613105988091,729199887,322508748,-2,-1,-1,-2,0,-2,-2,2,2,1,4
30-10-2021,34273300,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052296326533128,731811996,326677437,-2,-1,-1,-2,0,-2,-2,2,2,1,4
31-10-2021,34285814,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000525009644722971,733542729,329088622,-2,-1,-1,-2,0,-2,-2,2,2,1,4
01-11-2021,34296237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000527491325592588,735580368,332073961,-2,-1,-1,-2,0,-2,-2,2,2,1,4
02-11-2021,34308140,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000528511233704414,736446575,333272071,-2,-1,-1,-2,0,-2,-2,2,2,1,4
03-11-2021,34321025,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000531149927154082,738501950,336557471,-2,-1,-1,-2,0,-2,-2,2,2,1,4
04-11-2021,34333754,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000532161725178331,739357801,337749522,-2,-1,-1,-2,0,-2,-2,2,2,1,4
05-11-2021,34344683,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000532500802431072,739594039,338199584,-2,-1,-1,-2,0,-2,-2,2,2,1,4
06-11-2021,34355509,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000533678582797173,740368395,339809082,-2,-1,-1,-2,0,-2,-2,2,2,1,4
07-11-2021,34366987,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535143392576489,741210655,341931630,-2,-1,-1,-2,0,-2,-2,2,2,1,4
08-11-2021,34377113,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000537660040448124,742750155,345485882,-2,-1,-1,-2,0,-2,-2,2,2,1,4
09-11-2021,34388579,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053959287564935,743984381,348163758,0,-1,-1,-2,0,-2,-2,2,2,1,4
10-11-2021,34401670,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054238841369675,745597244,352209127,0,-1,-1,-2,0,-2,-2,2,2,1,4
11-11-2021,34414186,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000544843535079443,746872225,355903367,0,-1,-1,-2,0,-2,-2,2,2,1,4
12-11-2021,34426036,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054911607842256,749179463,362243853,0,-1,-1,-2,0,-2,-2,2,2,1,4
13-11-2021,34437307,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000552948563917779,751481608,367698745,0,-1,-1,-2,0,-2,-2,2,2,1,4
14-11-2021,34447536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000554781094405653,752662221,370227215,0,-1,-1,-2,0,-2,-2,2,2,1,4
15-11-2021,34456401,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055680283770798,753932806,373048684,0,-1,-1,-2,0,-2,-2,2,2,1,4
